COMPUTADOR HP 6005|5346|2011003671|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5347|2011003672|LICITAÇÃO|LICITAÇÃO
COMPUTADOR HP 6005|5348|2011003673|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5349|2011003674|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5350|2011003675|SALAS DE AULA|LAB INF 01
COMPUTADOR HP 6005|5351|2011003676|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5352|2011003677|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5353|2011003678|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5394|2011003679|SETOR DE TECNOLOGIA DA INFORMAÇÃO|SUPORTE
MONITOR 19 POL HP|5395|2011003680|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5396|2011003681|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5397|2011003682|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5398|2011003683|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5399|2011003684|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5400|2011003685|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5401|2011003686|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5402|2011003687|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5403|2011003688|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5404|2011003689|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5405|2011003690|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5406|2011003691|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5407|2011003692|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5408|2011003693|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5409|2011003694|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5410|2011003695|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5411|2011003696|NÚCLEO PEDAGÓGICO DE ATENDIMENTO AO ALUNO|NUPE
MONITOR 19 POL HP|5412|2011003697|BLOCO PEDAGÓGICO|SALA DOS PROFESSORES
MONITOR 19 POL HP|5413|2011003698|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5414|2011003699|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5415|2011003700|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5416|2011003701|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5417|2011003702|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5418|2011003703|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5419|2011003704|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5420|2011003705|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5421|2011003706|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5422|2011003707|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5423|2011003708|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5424|2011003709|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5425|2011003710|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5426|2011003711|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5427|2011003712|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5428|2011003713|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5429|2011003714|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5430|2011003715|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5431|2011003716|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5432|2011003717|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5433|2011003718|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5434|2011003719|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5435|2011003720|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5436|2011003721|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5437|2011003722|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5438|2011003723|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5439|2011003724|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5440|2011003725|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5441|2011003726|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5442|2011003727|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5443|2011003728|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5444|2011003729|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5445|2011003730|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5446|2011003731|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5447|2011003732|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5448|2011003733|COORDENAÇÃO ESPECIAL DE COMUNICAÇÃO|CECOM
MONITOR 19 POL HP|5449|2011003734|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5450|2011003735|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5451|2011003736|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5452|2011003737|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5453|2011003738|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5454|2011003739|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5455|2011003740|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5456|2011003741|BLOCO PEDAGÓGICO|SALA DOS PROFESSORES
COMPUTADOR HP 6005|5457|2011003742|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5458|2011003743|NÚCLEO PEDAGÓGICO DE ATENDIMENTO AO ALUNO|NUPE
COMPUTADOR HP 6005|5459|2011003744|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5460|2011003745|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO
COMPUTADOR HP 6005|5461|2011003746|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5462|2011003747|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO
COMPUTADOR HP 6005|5463|2011003748|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5464|2011003749|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5465|2011003750|COORD. ASSISTÊNCIA ESTUDANTIL|CAE
COMPUTADOR HP 6005|5466|2011003751|COORD. ASSISTÊNCIA ESTUDANTIL|CAE
COMPUTADOR HP 6005|5467|2011003752|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO
COMPUTADOR HP 6005|5468|2011003753|SETOR DE TECNOLOGIA DA INFORMAÇÃO|SUPORTE
COMPUTADOR HP 6005|5469|2011003754|SALAS DE AULA|LAB INF 03
COMPUTADOR HP 6005|5470|2011003755|COORDENAÇÃO DE REGISTROS ACADÊMICOS|COORDENAÇÃO DE REGISTROS ACADÊMICOS
COMPUTADOR HP 6005|5471|2011003756|SALAS DE AULA|LAB INF 05
COMPUTADOR HP 6005|5472|2011003757|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5473|2011003758|DEPARTAMENTO DE ADMINISTRAÇÃO E PLANEJAMENTO|DEPARTAMENTO DE ADMINISTRAÇÃO E PLANEJAMENTO
COMPUTADOR HP 6005|5474|2011003759|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO
COMPUTADOR HP 6005|5475|2011003760|BIBLIOTECA|MÓVEIS
COMPUTADOR HP 6005|5476|2011003761|COORD. ASSISTÊNCIA ESTUDANTIL|CAE
COMPUTADOR HP 6005|5477|2011003762|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5478|2011003763|COORD. ASSISTÊNCIA ESTUDANTIL|CAE
COMPUTADOR HP 6005|5479|2011003764|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5480|2011003765|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5481|2011003766|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5482|2011003767|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5483|2011003768|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5484|2011003769|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5485|2011003770|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5486|2011003771|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5487|2011003772|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5488|2011003773|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5489|2011003774|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5490|2011003775|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5492|2011003776|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5493|2011003777|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5494|2011003778|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5495|2011003779|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5496|2011003780|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5497|2011003781|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5498|2011003782|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5499|2011003783|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5500|2011003784|SETOR DE TECNOLOGIA DA INFORMAÇÃO|SUPORTE
COMPUTADOR HP 6005|5501|2011003785|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5502|2011003786|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5503|2011003787|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5504|2011003788|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5505|2011003789|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5506|2011003790|NÚCLEO PEDAGÓGICO DE ATENDIMENTO AO ALUNO|NUPE
COMPUTADOR HP 6005|5507|2011003791|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5508|2011003792|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5509|2011003793|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5510|2011003794|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5511|2011003795|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5512|2011003796|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5513|2011003797|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5514|2011003798|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5515|2011003799|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5516|2011003800|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5517|2011003801|SALAS DE AULA|LAB INF 05
COMPUTADOR HP 6005|5518|2011003802|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5519|2011003803|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5520|2011003804|SALAS DE AULA|LAB INF 02
COMPUTADOR HP 6005|5521|2011003805|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5522|2011003806|LABORATÓRIO DE PESQUISA|LABORATÓRIO DE PESQUISA
COMPUTADOR HP 6005|5523|2011003807|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5524|2011003808|SALA DOS TECNICOS EM LABORATÓRIO|SALA DOS TECNICOS EM LABORATÓRIO
COMPUTADOR HP 6005|5525|2011003809|SALA DOS TECNICOS EM LABORATÓRIO|SALA DOS TECNICOS EM LABORATÓRIO
COMPUTADOR HP 6005|5526|2011003810|LABORATÓRIO DE ELETRICIDADE E ELETRÔNICA|LABORATÓRIO DE ELETRICIDADE E ELETRÔNICA
COMPUTADOR HP 6005|5527|2011003811|SALAS DE AULA|LAB INF 04
COMPUTADOR HP 6005|5528|2011003812|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5529|2011003813|SALAS DE AULA|LAB INF 01
COMPUTADOR HP 6005|5530|2011003814|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5531|2011003815|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5532|2011003816|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5533|2011003817|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5534|2011003818|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5535|2011003819|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO
COMPUTADOR HP 6005|5536|2011003820|SALAS DE AULA|LAB INF 01
COMPUTADOR HP 6005|5537|2011003821|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5538|2011003822|SALA DOS TECNICOS EM LABORATÓRIO|SALA DOS TECNICOS EM LABORATÓRIO
COMPUTADOR HP 6005|5539|2011003823|REPROGRAFIA|REPROGRAFIA
COMPUTADOR HP 6005|5540|2011003824|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5541|2011003825|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5542|2011003826|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5543|2011003827|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5544|2011003828|COORDENAÇÃO GERAL DE INFRA-ESTRUTURAS E SERVIÇOS|COORDENAÇÃO
COMPUTADOR HP 6005|5545|2011003829|COORDENAÇÃO DE PESQUISA|COORDENAÇÃO DE PESQUISA
COMPUTADOR HP 6005|5546|2011003830|SALAS DE AULA|LAB INF 06
COMPUTADOR HP 6005|5547|2011003831|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5548|2011003832|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5549|2011003833|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5550|2011003834|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5551|2011003835|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5552|2011003836|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5553|2011003837|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5554|2011003838|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5555|2011003839|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5556|2011003840|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5557|2011003841|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5558|2011003842|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5559|2011003843|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5560|2011003844|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5561|2011003845|REPROGRAFIA|REPROGRAFIA
MONITOR 19 POL HP|5562|2011003846|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5563|2011003847|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5564|2011003848|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5565|2011003849|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5566|2011003850|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5567|2011003851|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5568|2011003852|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5569|2011003853|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5570|2011003854|SALAS DE AULA|LAB INF 04
MONITOR 19 POL HP|5571|2011003855|COORDENAÇÃO DE PESQUISA|COORDENAÇÃO DE PESQUISA
MONITOR 19 POL HP|5572|2011003856|NÚCLEO PEDAGÓGICO DE ATENDIMENTO AO ALUNO|NUPE
MONITOR 19 POL HP|5573|2011003857|NÚCLEO PEDAGÓGICO DE ATENDIMENTO AO ALUNO|NUPE
MONITOR 19 POL HP|5574|2011003858|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5575|2011003859|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO
MONITOR 19 POL HP|5576|2011003860|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO
MONITOR 19 POL HP|5577|2011003861|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO|COORDENAÇÃO GERAL DE ASSISTÊNCIA AO EDUCANDO
MONITOR 19 POL HP|5578|2011003862|GESTÃO DE PESSOAS|GESTÃO DE PESSOAS
MONITOR 19 POL HP|5579|2011003863|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5580|2011003864|SETOR DE TECNOLOGIA DA INFORMAÇÃO|SUPORTE
MONITOR 19 POL HP|5581|2011003865|SALAS DE AULA|LAB INF 01
MONITOR 19 POL HP|5582|2011003866|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5583|2011003867|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5584|2011003868|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO|COORDENAÇÃO DE ESTÁGIO E EXTENSÃO
MONITOR 19 POL HP|5585|2011003869|SALAS DE AULA|LAB INF 03
MONITOR 19 POL HP|5586|2011003870|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5587|2011003871|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5588|2011003872|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5589|2011003873|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5590|2011003874|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5591|2011003875|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5592|2011003876|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5593|2011003877|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5594|2011003878|LABORATÓRIO DE ELETRICIDADE E ELETRÔNICA|LABORATÓRIO DE ELETRICIDADE E ELETRÔNICA
MONITOR 19 POL HP|5595|2011003879|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5596|2011003880|BIBLIOTECA|MÓVEIS
MONITOR 19 POL HP|5597|2011003881|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5598|2011003882|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5599|2011003883|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5600|2011003884|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5601|2011003885|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5602|2011003886|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5603|2011003887|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5604|2011003888|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5605|2011003889|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5606|2011003890|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5607|2011003891|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5608|2011003892|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5609|2011003893|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5610|2011003894|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5611|2011003895|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5612|2011003896|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5613|2011003897|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5614|2011003898|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5615|2011003899|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5616|2011003900|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5617|2011003901|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5618|2011003902|SALAS DE AULA|LAB INF 02
MONITOR 19 POL HP|5619|2011003903|SALA DOS TECNICOS EM LABORATÓRIO|SALA DOS TECNICOS EM LABORATÓRIO
MONITOR 19 POL HP|5620|2011003904|SALA DOS TECNICOS EM LABORATÓRIO|SALA DOS TECNICOS EM LABORATÓRIO
MONITOR 19 POL HP|5621|2011003905|SALA DOS TECNICOS EM LABORATÓRIO|SALA DOS TECNICOS EM LABORATÓRIO
MONITOR 19 POL HP|5622|2011003906|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5623|2011003907|SALAS DE AULA|LAB INF 01
MONITOR 19 POL HP|5624|2011003908|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5625|2011003909|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5626|2011003910|SALAS DE AULA|LAB INF 01
MONITOR 19 POL HP|5627|2011003911|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5628|2011003912|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5629|2011003913|COORDENAÇÃO GERAL DE INFRA-ESTRUTURAS E SERVIÇOS|COORDENAÇÃO
MONITOR 19 POL HP|5630|2011003914|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5631|2011003915|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5632|2011003916|SALAS DE AULA|LAB INF 05
MONITOR 19 POL HP|5633|2011003917|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5634|2011003918|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5635|2011003919|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5636|2011003920|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5637|2011003921|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5638|2011003922|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5639|2011003923|SALAS DE AULA|LAB INF 06
MONITOR 19 POL HP|5640|2011003924|SALAS DE AULA|LAB INF 01
MONITOR 19 POL HP|5641|2011003925|SALAS DE AULA|LAB INF 06
MODULO DE BATERIAS PARA NOBREAK SMS 8KVA|5643|2011003926|SETOR DE TECNOLOGIA DA INFORMAÇÃO|CPD ADM
NOBREAK SMS 8KVA BLACK|5644|2011003927|SETOR DE TECNOLOGIA DA INFORMAÇÃO|CPD ADM
CADEIRA ESCOLAR ADULTO ESTOFADA|5646|2011003928|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5647|2011003929 |PRÉDIO NOVO (SLD) |PRÉDIO NOVO (SLD)
CADEIRA ESCOLAR ADULTO ESTOFADA|5648|2011003930|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5649|2011003931|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5650|2011003932|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5651|2011003933|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5652|2011003934|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5653|2011003935|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5654|2011003936 |PRÉDIO NOVO (SLD) |PRÉDIO NOVO (SLD)
CADEIRA ESCOLAR ADULTO ESTOFADA|5655|2011003937|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5656|2011003938|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5657|2011003939 |PRÉDIO NOVO (SLD) |PRÉDIO NOVO (SLD)
CADEIRA ESCOLAR ADULTO ESTOFADA|5658|2011003940|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5659|2011003941|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5660|2011003942|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5661|2011003943|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5662|2011003944|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5663|2011003945|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5664|2011003946|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5665|2011003947|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5666|2011003948 |PRÉDIO NOVO (SLD) |PRÉDIO NOVO (SLD)
CADEIRA ESCOLAR ADULTO ESTOFADA|5667|2011003949|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5668|2011003950|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5669|2011003951|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5670|2011003952|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5671|2011003953 |PRÉDIO NOVO (SLD) |PRÉDIO NOVO (SLD)
CADEIRA ESCOLAR ADULTO ESTOFADA|5672|2011003954|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5673|2011003955|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5674|2011003956|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5675|2011003957|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5676|2011003958|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5677|2011003959|LABORATÓRIO DE ELETRICIDADE E ELETRÔNICA|LABORATÓRIO DE ELETRICIDADE E ELETRÔNICA
CADEIRA ESCOLAR ADULTO ESTOFADA|5678|2011003960|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5679|2011003961 |PRÉDIO NOVO (SLD) |PRÉDIO NOVO (SLD)
CADEIRA ESCOLAR ADULTO ESTOFADA|5680|2011003962|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5681|2011003963|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5682|2011003964|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5683|2011003965|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5684|2011003966 |PRÉDIO NOVO (SLD) |PRÉDIO NOVO (SLD)
CADEIRA ESCOLAR ADULTO ESTOFADA|5685|2011003967|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5686|2011003968|SALAS DE AULA|LAB REDES E HARDWARE
CADEIRA ESCOLAR ADULTO ESTOFADA|5687|2011003969|SALAS DE AULA|SALA DE REUNIÃO
